age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,age_group
31,management,single,3,0,1315,1,0,unknown,8,5,0.04,1,-1,0,unknown,0,25-50yrs
36,technician,married,2,0,23,1,0,cellular,8,5,0.04,2,347,1,failure,0,25-50yrs
28,student,single,2,0,0,0,0,cellular,5,2,0.0,8,-1,0,unknown,0,25-50yrs
29,services,single,2,0,0,0,0,cellular,17,7,0.02,1,-1,0,unknown,0,25-50yrs
47,management,married,3,0,5999,1,0,cellular,7,8,0.02,2,-1,0,unknown,0,25-50yrs
34,blue-collar,married,2,0,103,1,1,unknown,8,5,0.27,2,-1,0,unknown,0,25-50yrs
29,technician,married,2,0,1697,1,0,cellular,12,5,0.02,4,-1,0,unknown,0,25-50yrs
44,housemaid,married,1,0,71,1,0,cellular,11,7,0.07,2,-1,0,unknown,0,25-50yrs
27,services,single,2,0,795,0,0,cellular,6,2,0.03,3,-1,0,unknown,0,25-50yrs
49,blue-collar,single,2,0,143,1,0,unknown,6,5,0.02,1,-1,0,unknown,0,25-50yrs
26,management,single,3,0,33,0,1,cellular,8,7,0.07,1,-1,0,unknown,0,25-50yrs
57,entrepreneur,married,2,0,9902,0,0,cellular,18,6,0.02,3,-1,0,unknown,0,above 50yrs
47,management,divorced,3,0,2105,0,1,cellular,21,7,0.1,1,-1,0,unknown,0,25-50yrs
35,technician,divorced,2,0,1085,0,0,cellular,27,8,0.04,10,-1,0,unknown,0,25-50yrs
38,management,married,3,0,49,0,0,unknown,30,5,0.03,3,-1,0,unknown,0,25-50yrs
51,technician,divorced,2,0,0,0,0,cellular,11,8,0.05,2,-1,0,unknown,0,above 50yrs
30,services,single,0,0,347,1,0,unknown,21,5,0.06,1,-1,0,unknown,0,25-50yrs
50,housemaid,married,1,0,238,0,0,cellular,27,8,0.27,5,-1,0,unknown,0,25-50yrs
57,technician,married,2,0,1078,1,0,unknown,5,5,0.0,4,-1,0,unknown,0,above 50yrs
60,retired,married,2,0,262,0,0,cellular,18,8,0.11,4,-1,0,unknown,0,above 50yrs
41,management,single,3,0,1216,1,0,unknown,21,5,0.01,3,-1,0,unknown,0,25-50yrs
38,services,married,2,0,2678,0,0,cellular,28,9,0.08,2,187,1,success,1,25-50yrs
44,management,married,3,0,1286,1,0,unknown,20,6,0.07,3,-1,0,unknown,0,25-50yrs
42,unknown,married,2,0,703,1,0,cellular,10,7,0.06,1,-1,0,unknown,0,25-50yrs
37,unemployed,married,1,0,941,0,0,cellular,2,2,0.08,1,-1,0,unknown,0,25-50yrs
31,blue-collar,married,1,0,42,1,0,cellular,14,5,0.05,3,-1,0,unknown,0,25-50yrs
40,management,married,3,0,0,1,0,unknown,30,5,0.04,1,-1,0,unknown,0,25-50yrs
52,management,divorced,3,0,64,0,0,cellular,5,8,0.01,3,-1,0,unknown,0,above 50yrs
37,blue-collar,married,2,0,2924,0,0,cellular,31,7,0.02,2,-1,0,unknown,0,25-50yrs
24,self-employed,single,3,0,2376,0,0,cellular,27,4,0.03,1,-1,0,unknown,1,under 25yrs
56,blue-collar,married,2,0,1255,1,0,telephone,8,5,0.04,1,-1,0,unknown,0,above 50yrs
37,admin.,single,2,0,1560,1,0,unknown,11,6,0.06,2,-1,0,unknown,0,25-50yrs
36,technician,single,2,0,1053,1,0,unknown,21,5,0.04,1,-1,0,unknown,0,25-50yrs
35,unknown,divorced,1,0,3888,0,0,unknown,26,5,0.12,5,-1,0,unknown,0,25-50yrs
36,management,married,3,0,-85,1,0,unknown,12,6,0.02,2,-1,0,unknown,0,25-50yrs
35,technician,married,2,0,0,0,0,cellular,28,8,0.01,14,-1,0,unknown,0,25-50yrs
30,technician,single,3,0,178,0,0,cellular,17,7,0.18,3,-1,0,unknown,1,25-50yrs
51,self-employed,divorced,2,0,7848,0,0,cellular,18,11,0.02,1,-1,0,unknown,0,above 50yrs
55,admin.,married,2,0,-2,0,0,cellular,28,8,0.02,1,-1,0,unknown,0,above 50yrs
52,management,married,3,0,2578,0,0,cellular,17,11,0.11,1,-1,0,unknown,0,above 50yrs
48,blue-collar,married,2,0,-404,1,0,cellular,31,7,0.04,3,-1,0,unknown,0,25-50yrs
31,admin.,married,2,0,873,1,0,cellular,3,7,0.04,2,233,4,failure,0,25-50yrs
51,admin.,married,0,0,-1137,1,1,telephone,11,5,0.16,3,325,1,failure,0,above 50yrs
43,management,single,2,0,-228,1,1,unknown,16,5,0.03,2,-1,0,unknown,0,25-50yrs
60,housemaid,married,1,0,2270,1,0,cellular,9,7,0.06,1,-1,0,unknown,0,above 50yrs
57,admin.,married,2,0,2120,0,0,cellular,19,8,0.19,4,-1,0,unknown,1,above 50yrs
33,admin.,divorced,2,0,1128,1,0,unknown,8,5,0.04,2,-1,0,unknown,0,25-50yrs
55,retired,married,1,0,0,1,0,cellular,6,8,0.03,4,-1,0,unknown,0,above 50yrs
31,unemployed,married,2,0,314,1,0,cellular,20,11,0.37,3,178,7,failure,1,25-50yrs
37,management,married,3,0,1813,1,0,unknown,21,5,0.08,4,-1,0,unknown,0,25-50yrs
53,blue-collar,divorced,1,0,1480,1,0,cellular,20,11,0.03,2,-1,0,unknown,0,above 50yrs
29,self-employed,single,3,0,3290,0,0,cellular,12,5,0.12,1,50,3,success,1,25-50yrs
31,management,married,3,0,3154,0,0,cellular,21,11,0.09,2,-1,0,unknown,0,25-50yrs
35,blue-collar,married,2,0,0,1,1,cellular,13,5,0.08,8,293,1,failure,0,25-50yrs
48,blue-collar,married,1,0,147,0,0,cellular,19,8,0.04,8,-1,0,unknown,0,25-50yrs
35,management,married,3,0,0,0,0,cellular,22,5,0.03,1,-1,0,unknown,0,25-50yrs
40,blue-collar,married,2,0,1451,0,0,cellular,30,9,0.03,1,121,1,success,1,25-50yrs
49,services,divorced,2,0,579,1,0,cellular,11,5,0.04,1,-1,0,unknown,0,25-50yrs
31,management,married,3,0,2984,0,0,cellular,22,4,0.1,5,-1,0,unknown,0,25-50yrs
50,admin.,single,2,0,26,0,1,telephone,24,7,0.05,4,-1,0,unknown,0,25-50yrs
50,unemployed,married,2,0,3478,1,0,unknown,13,5,0.1,3,-1,0,unknown,0,25-50yrs
59,housemaid,married,1,0,235,0,0,cellular,13,8,0.03,2,-1,0,unknown,0,above 50yrs
51,management,married,3,0,2125,0,1,cellular,7,8,0.01,2,-1,0,unknown,0,above 50yrs
49,services,married,2,0,2058,0,0,unknown,18,6,0.02,3,-1,0,unknown,0,25-50yrs
35,blue-collar,married,2,0,205,1,1,cellular,15,5,0.36,7,312,1,failure,1,25-50yrs
59,management,married,3,0,1069,0,0,cellular,29,7,0.02,2,-1,0,unknown,0,above 50yrs
38,unemployed,married,2,0,-673,1,0,unknown,26,5,0.1,1,-1,0,unknown,0,25-50yrs
27,student,single,1,1,25,0,0,unknown,28,8,0.0,1,-1,0,unknown,0,25-50yrs
53,services,married,2,0,2925,1,0,unknown,15,5,0.39,4,-1,0,unknown,0,above 50yrs
34,technician,single,3,0,370,0,0,cellular,11,8,0.03,2,-1,0,unknown,0,25-50yrs
32,blue-collar,married,2,0,476,1,0,cellular,23,7,0.27,9,-1,0,unknown,1,25-50yrs
50,technician,married,3,0,5114,0,0,telephone,29,6,0.08,2,153,2,other,0,25-50yrs
39,management,married,3,0,305,1,0,unknown,7,5,0.08,6,-1,0,unknown,0,25-50yrs
48,technician,married,2,0,454,1,0,cellular,10,7,0.03,1,-1,0,unknown,0,25-50yrs
37,unemployed,married,2,0,4969,1,0,cellular,6,5,0.05,1,-1,0,unknown,0,25-50yrs
53,services,married,2,0,2719,1,0,unknown,30,5,0.02,2,-1,0,unknown,0,above 50yrs
40,management,married,3,0,0,0,0,cellular,14,10,0.39,3,-1,0,unknown,0,25-50yrs
40,blue-collar,divorced,2,0,635,1,0,cellular,13,5,0.03,2,-1,0,unknown,0,25-50yrs
24,services,married,2,0,183,1,0,cellular,18,5,0.13,4,-1,0,unknown,0,under 25yrs
35,management,single,3,0,1422,1,1,cellular,20,4,0.01,7,272,3,other,0,25-50yrs
45,blue-collar,married,1,0,185,0,0,cellular,18,8,0.01,14,-1,0,unknown,0,25-50yrs
57,management,married,3,0,3431,1,0,unknown,16,5,0.02,1,-1,0,unknown,0,above 50yrs
38,services,married,2,0,4017,0,0,cellular,4,8,0.13,1,96,3,success,1,25-50yrs
26,blue-collar,single,2,0,311,1,0,cellular,7,5,0.22,2,-1,0,unknown,1,25-50yrs
30,management,single,3,0,0,0,0,cellular,29,8,0.04,2,-1,0,unknown,0,25-50yrs
41,blue-collar,married,1,0,164,1,0,cellular,12,5,0.04,4,330,11,other,0,25-50yrs
48,technician,married,2,0,7,0,0,unknown,19,6,0.1,7,-1,0,unknown,0,25-50yrs
39,technician,single,2,0,102,1,0,cellular,14,8,0.08,2,-1,0,unknown,0,25-50yrs
52,admin.,married,1,0,6286,0,0,cellular,19,11,0.08,1,-1,0,unknown,0,above 50yrs
33,management,single,3,0,1724,0,0,cellular,3,2,0.07,6,-1,0,unknown,0,25-50yrs
50,admin.,divorced,2,0,1332,1,0,unknown,16,5,0.03,3,-1,0,unknown,0,25-50yrs
30,blue-collar,single,2,0,130,0,0,telephone,5,12,0.08,1,-1,0,unknown,0,25-50yrs
35,admin.,married,0,0,1055,0,0,cellular,2,3,0.02,2,-1,0,unknown,0,25-50yrs
39,blue-collar,married,0,0,157,1,0,unknown,30,5,0.03,6,-1,0,unknown,0,25-50yrs
38,blue-collar,married,1,0,2240,1,0,cellular,19,11,0.15,1,183,1,failure,0,25-50yrs
65,management,married,2,0,5251,0,0,telephone,14,4,0.06,5,-1,0,unknown,0,above 50yrs
29,management,married,3,0,6586,0,0,cellular,10,7,0.05,1,-1,0,unknown,0,25-50yrs
37,admin.,married,2,0,0,0,1,unknown,19,6,0.05,2,-1,0,unknown,0,25-50yrs
55,self-employed,divorced,2,0,148,0,0,unknown,17,6,0.24,3,-1,0,unknown,0,above 50yrs
41,unemployed,married,1,1,-581,1,0,unknown,8,5,0.06,2,-1,0,unknown,0,25-50yrs
35,self-employed,married,2,0,8883,0,0,cellular,21,11,0.01,3,-1,0,unknown,0,25-50yrs
33,technician,single,2,0,79,1,0,cellular,25,8,0.05,3,-1,0,unknown,0,25-50yrs
41,technician,divorced,2,0,988,0,0,cellular,21,8,0.12,2,-1,0,unknown,0,25-50yrs
29,services,married,2,0,-597,0,0,cellular,7,7,0.14,2,-1,0,unknown,0,25-50yrs
41,technician,married,2,0,2123,0,0,cellular,8,8,0.04,2,-1,0,unknown,0,25-50yrs
51,blue-collar,married,2,0,193,0,0,cellular,18,8,0.04,5,-1,0,unknown,0,above 50yrs
54,blue-collar,married,2,0,143,1,0,cellular,12,5,0.08,2,309,5,failure,0,above 50yrs
45,technician,single,3,0,2100,1,0,cellular,23,7,0.08,2,-1,0,unknown,0,25-50yrs
51,housemaid,married,1,0,605,0,0,cellular,3,2,0.03,2,159,14,failure,0,above 50yrs
45,technician,married,2,0,0,0,0,telephone,13,8,0.03,1,-1,0,unknown,0,25-50yrs
35,admin.,married,3,0,286,0,0,cellular,30,4,0.26,2,-1,0,unknown,1,25-50yrs
33,technician,single,2,0,920,1,0,cellular,22,7,0.05,4,-1,0,unknown,0,25-50yrs
31,management,married,0,0,0,1,0,unknown,26,5,0.21,6,-1,0,unknown,0,25-50yrs
33,services,single,2,0,489,1,0,cellular,4,5,0.08,4,334,1,other,1,25-50yrs
33,management,single,3,0,34,1,0,unknown,5,5,0.01,1,-1,0,unknown,0,25-50yrs
31,management,married,3,0,156,0,0,cellular,13,8,0.18,7,-1,0,unknown,1,25-50yrs
42,services,married,2,0,714,1,1,cellular,8,5,0.06,1,358,5,failure,0,25-50yrs
60,retired,married,1,0,3,0,0,unknown,18,6,0.06,1,-1,0,unknown,0,above 50yrs
33,management,single,3,0,3821,0,0,cellular,21,11,0.06,5,-1,0,unknown,0,25-50yrs
26,services,single,2,0,209,1,0,cellular,22,7,0.09,2,-1,0,unknown,0,25-50yrs
37,blue-collar,married,2,1,1147,1,1,unknown,26,5,0.03,2,-1,0,unknown,0,25-50yrs
26,admin.,single,2,0,-35,0,1,cellular,8,7,0.08,1,-1,0,unknown,0,25-50yrs
59,retired,married,1,0,3648,0,0,telephone,23,10,0.07,2,126,3,success,1,above 50yrs
31,management,single,3,0,6248,1,0,unknown,9,5,0.04,2,-1,0,unknown,0,25-50yrs
32,technician,married,2,0,3067,1,0,unknown,20,5,0.04,2,-1,0,unknown,0,25-50yrs
29,services,married,2,0,489,1,0,cellular,14,4,0.09,3,-1,0,unknown,0,25-50yrs
52,technician,married,0,0,370,1,0,cellular,15,7,0.03,2,-1,0,unknown,0,above 50yrs
53,management,divorced,3,0,253,0,0,cellular,27,8,0.06,6,-1,0,unknown,0,above 50yrs
48,management,single,2,0,290,1,0,cellular,21,7,0.07,2,-1,0,unknown,0,25-50yrs
26,technician,single,2,0,2002,0,0,cellular,29,1,0.04,1,-1,0,unknown,1,25-50yrs
29,blue-collar,divorced,1,0,2,1,0,cellular,6,2,0.0,7,-1,0,unknown,0,25-50yrs
33,admin.,married,3,0,640,0,0,cellular,24,7,0.09,1,-1,0,unknown,0,25-50yrs
25,blue-collar,married,2,0,-7,1,0,unknown,5,5,0.1,1,-1,0,unknown,0,under 25yrs
35,technician,divorced,3,0,-995,1,1,cellular,25,8,0.2,4,-1,0,unknown,0,25-50yrs
30,student,single,2,0,25,0,0,telephone,30,4,0.01,1,-1,0,unknown,0,25-50yrs
26,blue-collar,married,2,0,800,1,0,unknown,15,5,0.06,1,-1,0,unknown,0,25-50yrs
44,self-employed,single,3,0,97,1,0,unknown,6,6,0.04,4,-1,0,unknown,0,25-50yrs
58,management,married,3,0,473,0,0,cellular,18,2,0.31,1,262,1,success,1,above 50yrs
41,management,married,3,0,-4,1,0,cellular,8,5,0.02,1,368,1,failure,0,25-50yrs
52,management,divorced,2,0,-607,1,0,cellular,13,5,0.12,6,-1,0,unknown,0,above 50yrs
40,admin.,married,2,0,3126,1,0,cellular,30,12,0.03,3,232,2,failure,0,25-50yrs
33,services,single,2,0,329,1,1,cellular,7,7,0.06,4,-1,0,unknown,0,25-50yrs
31,admin.,single,2,0,523,0,1,cellular,2,2,0.09,1,109,5,failure,0,25-50yrs
56,management,divorced,3,0,3885,1,0,cellular,10,7,0.01,1,-1,0,unknown,0,above 50yrs
59,retired,married,2,0,385,0,1,telephone,14,8,0.1,2,-1,0,unknown,0,above 50yrs
33,management,married,2,1,7,0,1,cellular,20,8,0.07,2,-1,0,unknown,0,25-50yrs
54,entrepreneur,married,2,0,0,0,1,cellular,15,7,0.06,4,-1,0,unknown,0,above 50yrs
36,management,married,3,0,274,0,0,cellular,13,8,0.03,2,-1,0,unknown,0,25-50yrs
35,blue-collar,single,2,1,-947,1,0,cellular,5,5,0.04,4,362,3,failure,0,25-50yrs
47,blue-collar,married,1,0,4227,1,0,cellular,13,5,0.18,1,-1,0,unknown,1,25-50yrs
47,technician,married,2,0,834,0,1,cellular,21,11,0.25,1,133,2,other,1,25-50yrs
27,blue-collar,single,2,0,535,0,0,cellular,16,8,0.07,3,95,4,success,1,25-50yrs
34,self-employed,divorced,0,0,28,0,1,cellular,8,7,0.07,1,-1,0,unknown,0,25-50yrs
32,student,single,0,0,376,0,0,cellular,13,5,0.13,2,178,3,failure,0,25-50yrs
36,unemployed,married,3,0,73,0,0,cellular,23,7,0.05,2,-1,0,unknown,0,25-50yrs
40,self-employed,married,3,0,271,1,0,cellular,11,8,0.07,4,-1,0,unknown,0,25-50yrs
42,retired,married,1,0,0,1,0,unknown,8,5,0.05,2,-1,0,unknown,0,25-50yrs
44,self-employed,divorced,2,0,80,1,1,unknown,14,5,0.11,2,-1,0,unknown,0,25-50yrs
32,technician,married,3,0,231,1,0,cellular,17,7,0.05,2,-1,0,unknown,0,25-50yrs
53,management,married,1,0,1925,0,0,cellular,19,11,0.04,1,-1,0,unknown,0,above 50yrs
33,services,married,0,0,89,1,0,unknown,20,5,0.09,1,-1,0,unknown,0,25-50yrs
37,blue-collar,single,1,0,914,0,0,unknown,11,6,0.02,1,-1,0,unknown,0,25-50yrs
43,self-employed,married,2,0,5564,0,0,cellular,20,4,0.01,5,154,2,failure,0,25-50yrs
50,services,married,2,0,0,1,0,cellular,28,7,0.02,3,-1,0,unknown,0,25-50yrs
35,entrepreneur,married,2,0,313,1,0,cellular,15,7,0.13,1,-1,0,unknown,0,25-50yrs
43,technician,married,2,0,373,0,0,telephone,29,1,0.06,1,-1,0,unknown,0,25-50yrs
28,student,single,3,0,682,1,0,cellular,29,1,0.1,1,255,2,other,0,25-50yrs
31,blue-collar,married,2,0,-84,0,1,cellular,15,7,0.02,4,-1,0,unknown,0,25-50yrs
58,technician,divorced,2,0,-123,0,0,cellular,5,8,0.04,2,-1,0,unknown,0,above 50yrs
31,entrepreneur,married,3,0,79,1,0,unknown,18,10,0.16,1,-1,0,unknown,0,25-50yrs
54,blue-collar,married,1,0,1895,1,0,cellular,17,4,0.1,1,-1,0,unknown,0,above 50yrs
58,services,married,2,0,0,0,0,unknown,20,6,0.07,3,-1,0,unknown,0,above 50yrs
32,management,married,2,0,0,0,0,cellular,26,8,0.08,3,-1,0,unknown,0,25-50yrs
41,management,married,3,0,393,1,0,unknown,8,5,0.03,2,-1,0,unknown,0,25-50yrs
59,housemaid,divorced,1,0,2518,0,0,cellular,30,7,0.19,3,-1,0,unknown,1,above 50yrs
34,blue-collar,married,1,0,333,1,1,cellular,11,5,0.02,1,-1,0,unknown,0,25-50yrs
55,unemployed,married,2,0,4733,1,0,cellular,19,11,0.02,1,174,2,other,0,above 50yrs
37,technician,married,3,0,1092,0,0,cellular,19,11,0.08,3,-1,0,unknown,0,25-50yrs
41,entrepreneur,married,2,0,-1882,1,0,cellular,18,11,0.0,5,151,2,other,0,25-50yrs
45,entrepreneur,married,2,0,107,0,0,cellular,19,8,0.04,11,-1,0,unknown,0,25-50yrs
39,services,divorced,2,0,-185,1,0,unknown,5,5,0.05,3,-1,0,unknown,0,25-50yrs
37,blue-collar,married,2,0,0,1,0,cellular,2,4,0.13,1,-1,0,unknown,0,25-50yrs
59,admin.,married,2,0,1575,1,0,cellular,12,5,0.08,3,263,11,success,0,above 50yrs
53,retired,married,2,0,340,1,0,unknown,12,6,0.04,1,-1,0,unknown,0,above 50yrs
52,admin.,married,2,0,32,0,1,cellular,9,7,0.03,1,-1,0,unknown,0,above 50yrs
32,blue-collar,married,1,0,494,1,0,unknown,26,5,0.07,2,-1,0,unknown,0,25-50yrs
37,unemployed,married,2,0,-476,1,0,unknown,26,5,0.04,2,-1,0,unknown,0,25-50yrs
36,services,married,2,0,1177,1,1,cellular,3,2,0.01,5,-1,0,unknown,0,25-50yrs
60,retired,single,3,0,305,1,0,cellular,3,2,0.04,5,211,3,other,0,above 50yrs
46,blue-collar,married,2,0,536,1,0,unknown,15,5,0.05,2,-1,0,unknown,0,25-50yrs
49,blue-collar,married,1,0,2481,0,1,cellular,29,7,0.01,5,-1,0,unknown,0,25-50yrs
33,technician,married,2,0,3,0,0,cellular,13,8,0.06,3,-1,0,unknown,0,25-50yrs
36,technician,married,2,0,1345,1,0,cellular,18,11,0.02,1,172,3,failure,0,25-50yrs
32,blue-collar,married,1,0,902,1,0,unknown,27,5,0.03,2,-1,0,unknown,0,25-50yrs
32,self-employed,married,3,0,266,0,1,cellular,20,11,0.06,1,-1,0,unknown,0,25-50yrs
47,management,married,0,0,1046,0,0,unknown,9,6,0.02,1,-1,0,unknown,0,25-50yrs
32,services,married,3,0,0,0,0,cellular,21,11,0.02,1,-1,0,unknown,0,25-50yrs
39,management,single,3,0,-50,1,0,unknown,27,5,0.02,1,-1,0,unknown,0,25-50yrs
37,admin.,married,2,0,1283,1,0,unknown,20,5,0.06,1,-1,0,unknown,0,25-50yrs
35,entrepreneur,single,2,0,866,1,0,cellular,19,11,0.04,1,-1,0,unknown,0,25-50yrs
58,self-employed,married,1,0,1013,1,0,cellular,11,8,0.06,1,461,1,failure,1,above 50yrs
46,housemaid,married,2,0,38,0,0,cellular,25,11,0.15,1,-1,0,unknown,1,25-50yrs
29,admin.,single,2,0,454,0,0,telephone,16,7,0.04,11,-1,0,unknown,0,25-50yrs
39,management,single,2,0,2644,0,0,cellular,19,8,0.05,7,-1,0,unknown,0,25-50yrs
55,entrepreneur,divorced,3,0,1730,0,0,cellular,22,7,0.04,3,-1,0,unknown,0,above 50yrs
26,blue-collar,single,2,0,539,1,0,unknown,2,6,0.17,2,-1,0,unknown,0,25-50yrs
55,services,married,2,0,953,1,1,cellular,6,8,0.03,3,-1,0,unknown,0,above 50yrs
55,technician,divorced,2,1,284,1,0,cellular,7,8,0.02,2,-1,0,unknown,0,above 50yrs
36,services,married,1,0,179,0,0,unknown,9,6,0.11,1,-1,0,unknown,0,25-50yrs
56,blue-collar,married,1,0,0,0,0,cellular,7,8,0.04,6,-1,0,unknown,0,above 50yrs
37,services,married,2,0,393,1,1,cellular,13,5,0.03,1,357,1,failure,0,25-50yrs
33,self-employed,single,3,0,1049,0,0,cellular,4,5,0.04,4,-1,0,unknown,0,25-50yrs
36,blue-collar,single,0,0,185,1,1,cellular,17,4,0.08,2,-1,0,unknown,0,25-50yrs
33,unemployed,married,2,0,-131,1,1,unknown,9,5,0.04,2,-1,0,unknown,0,25-50yrs
31,management,single,3,0,409,0,1,cellular,9,7,0.16,5,-1,0,unknown,1,25-50yrs
45,services,married,2,0,1306,0,0,unknown,11,6,0.03,3,-1,0,unknown,0,25-50yrs
28,self-employed,married,3,0,112,1,1,cellular,5,5,0.04,1,-1,0,unknown,0,25-50yrs
56,admin.,divorced,2,0,-429,0,1,cellular,23,7,0.06,4,-1,0,unknown,0,above 50yrs
35,blue-collar,married,1,0,63,0,1,cellular,7,7,0.07,2,-1,0,unknown,0,25-50yrs
46,management,divorced,3,0,675,0,1,unknown,12,6,0.05,2,-1,0,unknown,0,25-50yrs
45,blue-collar,single,2,0,0,1,0,cellular,16,10,0.08,1,165,3,failure,0,25-50yrs
39,blue-collar,married,1,0,1506,1,0,cellular,11,5,0.08,2,-1,0,unknown,0,25-50yrs
46,admin.,divorced,2,0,7378,0,0,cellular,18,11,0.13,1,-1,0,unknown,0,25-50yrs
26,blue-collar,single,2,0,191,1,0,cellular,6,5,0.15,1,-1,0,unknown,1,25-50yrs
36,technician,married,2,0,474,1,0,unknown,27,5,0.02,1,-1,0,unknown,0,25-50yrs
29,blue-collar,married,1,0,111,1,0,cellular,6,5,0.0,11,-1,0,unknown,0,25-50yrs
39,blue-collar,married,1,0,467,1,0,cellular,12,5,0.0,5,285,30,other,0,25-50yrs
50,services,married,2,0,1545,0,0,cellular,28,8,0.02,8,-1,0,unknown,0,25-50yrs
41,technician,married,2,0,169,1,0,unknown,7,5,0.08,2,-1,0,unknown,0,25-50yrs
50,unemployed,married,2,0,306,1,0,unknown,4,6,0.03,1,-1,0,unknown,0,25-50yrs
48,technician,married,2,0,3519,0,1,cellular,26,2,0.06,1,60,2,failure,0,25-50yrs
41,blue-collar,married,2,1,-750,1,1,cellular,21,7,0.07,3,-1,0,unknown,0,25-50yrs
40,management,single,2,0,9916,0,0,telephone,10,11,0.03,1,-1,0,unknown,0,25-50yrs
32,management,single,3,0,1160,1,1,unknown,11,6,0.12,2,-1,0,unknown,0,25-50yrs
51,blue-collar,married,1,0,0,0,0,unknown,9,6,0.05,2,-1,0,unknown,0,above 50yrs
52,blue-collar,married,2,0,-98,1,0,unknown,7,5,0.12,1,-1,0,unknown,0,above 50yrs
32,blue-collar,married,2,0,10142,1,0,cellular,20,11,0.07,1,-1,0,unknown,0,25-50yrs
58,retired,married,1,0,235,1,0,unknown,5,5,0.05,1,-1,0,unknown,0,above 50yrs
36,admin.,single,3,0,994,0,0,cellular,6,5,0.06,1,90,6,success,1,25-50yrs
42,technician,single,3,0,3908,1,0,telephone,4,2,0.01,5,-1,0,unknown,0,25-50yrs
30,management,single,3,0,1435,1,0,cellular,17,11,0.03,3,-1,0,unknown,0,25-50yrs
32,admin.,married,2,0,-458,0,0,unknown,27,5,0.04,1,-1,0,unknown,0,25-50yrs
46,blue-collar,married,2,0,123,0,0,cellular,20,8,0.11,3,-1,0,unknown,0,25-50yrs
31,services,married,2,0,-331,1,0,unknown,23,5,0.06,5,-1,0,unknown,0,25-50yrs
32,services,married,2,0,2833,1,0,cellular,30,3,0.12,1,-1,0,unknown,0,25-50yrs
59,management,married,3,0,4152,1,0,cellular,1,10,0.02,6,141,13,failure,0,above 50yrs
23,services,single,2,0,425,1,0,unknown,3,6,0.21,1,-1,0,unknown,1,under 25yrs
33,blue-collar,married,2,0,1219,1,0,cellular,18,5,0.01,3,367,4,other,0,25-50yrs
50,management,married,3,0,1174,1,0,cellular,7,5,0.04,2,-1,0,unknown,0,25-50yrs
34,management,married,3,0,176,0,0,cellular,18,8,0.02,4,-1,0,unknown,0,25-50yrs
47,admin.,married,2,0,298,1,0,cellular,11,5,0.05,1,-1,0,unknown,0,25-50yrs
35,management,single,3,0,80,0,0,cellular,4,9,0.12,2,94,1,other,1,25-50yrs
41,housemaid,married,3,0,38,1,0,unknown,15,5,0.06,7,-1,0,unknown,0,25-50yrs
49,services,married,1,0,4713,1,0,telephone,21,11,0.01,1,-1,0,unknown,0,25-50yrs
28,student,single,3,0,3054,0,0,cellular,30,4,0.11,1,80,6,other,1,25-50yrs
50,entrepreneur,divorced,3,0,101,0,0,cellular,20,8,0.04,2,-1,0,unknown,0,25-50yrs
40,technician,married,2,0,657,1,0,cellular,19,11,0.05,1,112,2,failure,0,25-50yrs
38,entrepreneur,married,2,0,157,0,1,cellular,15,5,0.02,11,366,1,other,0,25-50yrs
60,housemaid,married,1,0,182,0,0,cellular,26,4,0.05,5,181,5,failure,0,above 50yrs
33,admin.,married,2,0,0,1,1,cellular,9,7,0.04,1,-1,0,unknown,0,25-50yrs
37,entrepreneur,married,0,0,1958,0,1,cellular,23,7,0.17,2,-1,0,unknown,0,25-50yrs
39,services,married,2,0,2,1,0,cellular,25,7,0.05,10,-1,0,unknown,0,25-50yrs
40,blue-collar,single,2,0,322,1,0,cellular,7,5,0.06,1,-1,0,unknown,0,25-50yrs
32,technician,married,3,0,463,1,0,unknown,13,5,0.04,2,-1,0,unknown,0,25-50yrs
42,technician,divorced,2,0,-280,1,0,unknown,26,5,0.07,1,-1,0,unknown,0,25-50yrs
92,retired,married,0,0,775,0,0,cellular,26,1,0.05,4,96,3,success,1,above 50yrs
32,management,single,3,0,3,1,0,unknown,8,5,0.04,1,-1,0,unknown,0,25-50yrs
29,admin.,divorced,2,0,2,0,1,cellular,29,1,0.06,1,-1,0,unknown,0,25-50yrs
36,technician,married,2,0,24,1,0,cellular,18,11,0.02,1,-1,0,unknown,0,25-50yrs
49,technician,married,1,0,1569,0,0,cellular,14,1,0.13,1,196,1,other,0,25-50yrs
44,blue-collar,single,0,0,4330,0,0,unknown,18,6,0.0,9,-1,0,unknown,0,25-50yrs
37,blue-collar,married,0,0,603,1,0,unknown,23,5,0.21,2,-1,0,unknown,0,25-50yrs
31,services,married,2,0,-309,1,0,unknown,26,5,0.07,1,-1,0,unknown,0,25-50yrs
60,blue-collar,married,2,0,751,1,0,unknown,14,5,0.03,3,-1,0,unknown,0,above 50yrs
37,management,married,0,1,62,1,0,cellular,31,7,0.02,4,-1,0,unknown,0,25-50yrs
38,blue-collar,married,1,0,-537,1,0,unknown,2,6,0.05,1,-1,0,unknown,0,25-50yrs
37,services,divorced,2,0,398,1,1,unknown,5,5,0.06,2,-1,0,unknown,0,25-50yrs
37,unemployed,married,3,0,1851,0,0,cellular,30,4,0.05,1,-1,0,unknown,0,25-50yrs
